cruise,file,time,lat,lon,opp_evt_ratio,flow_rate,file_duration,pop,n_count,abundance,fsc_small,chl_small,pe
realtime,2015-03-23T01-18-07+00-00,2015-03-23T01:18:07+00:00,4021.7851,13258.6494,0.00141614142436511,2471.3437336,180.07,picoeuk,268,25.5155478989988,652.443751553727,662.837971459766,2.59783748640575
realtime,2015-03-23T01-18-07+00-00,2015-03-23T01:18:07+00:00,4021.7851,13258.6494,0.00141614142436511,2471.3437336,180.07,prochloro,3157,300.569345959474,11.2420498886397,10.8288182922243,1.51260040922995
realtime,2015-03-23T01-18-07+00-00,2015-03-23T01:18:07+00:00,4021.7851,13258.6494,0.00141614142436511,2471.3437336,180.07,synecho,161,15.3283701930552,63.4262353701686,41.3485657137884,41.1996417708319
realtime,2015-03-23T01-18-07+00-00,2015-03-23T01:18:07+00:00,4021.7851,13258.6494,0.00141614142436511,2471.3437336,180.07,unknown,354,33.7033729710655,247.301852550144,35.8224817608045,8.59468507481421
realtime,2015-03-23T01-21-07+00-00,2015-03-23T01:21:07+00:00,4021.398,13259.2096,0.00135843142329751,2471.3437336,180.148,picoeuk,286,28.3737648252633,783.116605353708,916.415320260712,13.6530490260957
realtime,2015-03-23T01-21-07+00-00,2015-03-23T01:21:07+00:00,4021.398,13259.2096,0.00135843142329751,2471.3437336,180.148,prochloro,3014,299.01582931239,10.8829266142187,10.9536826187217,1.51030458396884
realtime,2015-03-23T01-21-07+00-00,2015-03-23T01:21:07+00:00,4021.398,13259.2096,0.00135843142329751,2471.3437336,180.148,synecho,129,12.7979568617446,68.4509114387602,46.5191983376737,46.883614884851
realtime,2015-03-23T01-21-07+00-00,2015-03-23T01:21:07+00:00,4021.398,13259.2096,0.00135843142329751,2471.3437336,180.148,unknown,350,34.7231387721754,245.220673425487,18.7143015261072,3.37204734225203
realtime,2015-03-23T01-24-08+00-00,2015-03-23T01:24:08+00:00,4021.0102,13259.7744,0.00142956499040407,2471.3437336,180.086,beads,1,0.0943048959099929,782.18691571455,113.291993496517,1360.47285337827
realtime,2015-03-23T01-24-08+00-00,2015-03-23T01:24:08+00:00,4021.0102,13259.7744,0.00142956499040407,2471.3437336,180.086,picoeuk,272,25.6509316875181,780.141223566543,900.425619180862,5.26841066804587
realtime,2015-03-23T01-24-08+00-00,2015-03-23T01:24:08+00:00,4021.0102,13259.7744,0.00142956499040407,2471.3437336,180.086,prochloro,3220,303.661764830177,11.1145659767494,11.1622143783178,1.50671056876935
realtime,2015-03-23T01-24-08+00-00,2015-03-23T01:24:08+00:00,4021.0102,13259.7744,0.00142956499040407,2471.3437336,180.086,synecho,138,13.014075635579,68.0913738637616,50.9414709908397,49.0459035113784
realtime,2015-03-23T01-24-08+00-00,2015-03-23T01:24:08+00:00,4021.0102,13259.7744,0.00142956499040407,2471.3437336,180.086,unknown,334,31.4978352339376,235.445710342994,11.7808771370454,3.23576445972459
realtime,2015-03-23T01-27-08+00-00,2015-03-23T01:27:08+00:00,4020.6855,13300.2383,0.00143320111938573,2471.3437336,180.026,picoeuk,249,23.4301501718239,822.189720965414,842.427983580431,4.32146391383775
realtime,2015-03-23T01-27-08+00-00,2015-03-23T01:27:08+00:00,4020.6855,13300.2383,0.00143320111938573,2471.3437336,180.026,prochloro,3237,304.59195223371,11.3612712749929,11.0681217085452,1.50749066753035
realtime,2015-03-23T01-27-08+00-00,2015-03-23T01:27:08+00:00,4020.6855,13300.2383,0.00143320111938573,2471.3437336,180.026,synecho,132,12.4208025007259,67.5430052026369,45.648497362936,44.2875984233426
realtime,2015-03-23T01-27-08+00-00,2015-03-23T01:27:08+00:00,4020.6855,13300.2383,0.00143320111938573,2471.3437336,180.026,unknown,348,32.7457520473683,235.533056293535,16.9388077383509,3.17029953240677
realtime,2015-03-23T01-30-08+00-00,2015-03-23T01:30:08+00:00,4020.2619,13300.8389,0.00139221174393756,2471.3437336,180.039,picoeuk,241,23.343353851424,692.741140567396,713.778698659682,2.88530860466045
realtime,2015-03-23T01-30-08+00-00,2015-03-23T01:30:08+00:00,4020.2619,13300.8389,0.00139221174393756,2471.3437336,180.039,prochloro,3124,302.591856563687,11.4383552436815,10.856864133985,1.5127706600551
realtime,2015-03-23T01-30-08+00-00,2015-03-23T01:30:08+00:00,4020.2619,13300.8389,0.00139221174393756,2471.3437336,180.039,synecho,145,14.0447564666244,67.9963010604878,40.8379887973589,40.9244816134206
realtime,2015-03-23T01-30-08+00-00,2015-03-23T01:30:08+00:00,4020.2619,13300.8389,0.00139221174393756,2471.3437336,180.039,unknown,326,31.5764869525487,280.010818410796,32.7056131989359,17.022854253288
realtime,2015-03-23T01-33-08+00-00,2015-03-23T01:33:08+00:00,4019.8447,13301.4492,0.00137126117350447,2471.3437336,180.004,picoeuk,275,27.0488281202313,710.324194156283,736.267490951518,2.54862981662638
realtime,2015-03-23T01-33-08+00-00,2015-03-23T01:33:08+00:00,4019.8447,13301.4492,0.00137126117350447,2471.3437336,180.004,prochloro,3037,298.717421822337,12.1998461155008,11.9416101264885,1.51241428313571
realtime,2015-03-23T01-33-08+00-00,2015-03-23T01:33:08+00:00,4019.8447,13301.4492,0.00137126117350447,2471.3437336,180.004,synecho,185,18.196484371792,62.070648144408,48.2280625943344,45.6387401885393
realtime,2015-03-23T01-33-08+00-00,2015-03-23T01:33:08+00:00,4019.8447,13301.4492,0.00137126117350447,2471.3437336,180.004,unknown,332,32.6553124942429,230.862769777974,20.3857112864666,2.89346864319948
realtime,2015-03-23T01-36-08+00-00,2015-03-23T01:36:08+00:00,4019.5334,13301.901,0.00139198297979567,2471.3437336,180.001,picoeuk,340,32.9448981982251,726.888068161134,871.476539519964,3.63166191438078
realtime,2015-03-23T01-36-08+00-00,2015-03-23T01:36:08+00:00,4019.5334,13301.901,0.00139198297979567,2471.3437336,180.001,prochloro,3003,290.980968497853,10.9612269552543,10.7066186563908,1.50489033792261
realtime,2015-03-23T01-36-08+00-00,2015-03-23T01:36:08+00:00,4019.5334,13301.901,0.00139198297979567,2471.3437336,180.001,synecho,194,18.7979713248696,60.6033536589501,47.3769471549381,51.0748814870937
realtime,2015-03-23T01-36-08+00-00,2015-03-23T01:36:08+00:00,4019.5334,13301.901,0.00139198297979567,2471.3437336,180.001,unknown,352,34.1076593111036,257.132826107633,27.7388435365626,6.75320597065202
realtime,2015-03-23T01-39-09+00-00,2015-03-23T01:39:09+00:00,4019.1366,13302.493,0.00132008503479216,2471.3437336,180.146,picoeuk,318,32.4652450006035,679.491967152281,744.450563172404,3.87000624563816
realtime,2015-03-23T01-39-09+00-00,2015-03-23T01:39:09+00:00,4019.1366,13302.493,0.00132008503479216,2471.3437336,180.146,prochloro,2842,290.145365697217,10.4053957437749,10.4673980419247,1.51376644236283
realtime,2015-03-23T01-39-09+00-00,2015-03-23T01:39:09+00:00,4019.1366,13302.493,0.00132008503479216,2471.3437336,180.146,synecho,173,17.6619100160516,60.3969588501185,41.2690919494333,41.5277070674812
realtime,2015-03-23T01-39-09+00-00,2015-03-23T01:39:09+00:00,4019.1366,13302.493,0.00132008503479216,2471.3437336,180.146,unknown,358,36.5489236170316,223.75749727393,25.7291968679095,3.81574710020857
realtime,2015-03-23T01-42-09+00-00,2015-03-23T01:42:09+00:00,4018.753,13303.0725,0.00135659188517179,2471.3437336,180.082,picoeuk,357,35.4786259451838,710.596535979199,831.869538541036,3.31342266525083
realtime,2015-03-23T01-42-09+00-00,2015-03-23T01:42:09+00:00,4018.753,13303.0725,0.00135659188517179,2471.3437336,180.082,prochloro,2985,296.649015255948,10.9931542881387,11.8955275564684,1.52064798868
realtime,2015-03-23T01-42-09+00-00,2015-03-23T01:42:09+00:00,4018.753,13303.0725,0.00135659188517179,2471.3437336,180.082,synecho,180,17.8883828295044,59.0367851860866,48.6845659616306,46.7860634354095
realtime,2015-03-23T01-42-09+00-00,2015-03-23T01:42:09+00:00,4018.753,13303.0725,0.00135659188517179,2471.3437336,180.082,unknown,319,31.7021895700662,233.834570481934,15.8262135054688,3.02929414256255
realtime,2015-03-23T01-45-09+00-00,2015-03-23T01:45:09+00:00,4018.4523,13303.5336,0.00134561875655704,2471.3437336,180.01,picoeuk,340,34.0783335027677,687.187998568179,869.98862640682,5.26885506085981
realtime,2015-03-23T01-45-09+00-00,2015-03-23T01:45:09+00:00,4018.4523,13303.5336,0.00134561875655704,2471.3437336,180.01,prochloro,2934,294.075972050354,10.349847794477,11.0416660696144,1.50985148199816
realtime,2015-03-23T01-45-09+00-00,2015-03-23T01:45:09+00:00,4018.4523,13303.5336,0.00134561875655704,2471.3437336,180.01,synecho,151,15.134789290935,63.8391770686699,46.1948854680223,44.8842173560985
realtime,2015-03-23T01-45-09+00-00,2015-03-23T01:45:09+00:00,4018.4523,13303.5336,0.00134561875655704,2471.3437336,180.01,unknown,351,35.1808678219749,253.221845518086,25.741170942025,2.74867460992224
realtime,2015-03-23T01-48-09+00-00,2015-03-23T01:48:09+00:00,4018.0629,13304.1287,0.00134370910450552,2471.3437336,180.039,picoeuk,305,30.6087844641704,774.332430693866,833.98818071537,2.63084183467848
realtime,2015-03-23T01-48-09+00-00,2015-03-23T01:48:09+00:00,4018.0629,13304.1287,0.00134370910450552,2471.3437336,180.039,prochloro,2832,284.210090500101,9.4796543458367,9.38601270837437,1.49976321814437
realtime,2015-03-23T01-48-09+00-00,2015-03-23T01:48:09+00:00,4018.0629,13304.1287,0.00134370910450552,2471.3437336,180.039,synecho,196,19.6699073933685,61.9248989563654,37.6527588089879,35.9625947332052
realtime,2015-03-23T01-48-09+00-00,2015-03-23T01:48:09+00:00,4018.0629,13304.1287,0.00134370910450552,2471.3437336,180.039,unknown,347,34.8237646198923,215.303364687109,21.5779080469534,3.03003860838648
realtime,2015-03-23T01-51-10+00-00,2015-03-23T01:51:10+00:00,4017.6808,13304.7067,0.00138753680311521,2471.3437336,180.009,beads,20,1.94405864092334,692.275153921722,108.165981104235,1172.23251179661
realtime,2015-03-23T01-51-10+00-00,2015-03-23T01:51:10+00:00,4017.6808,13304.7067,0.00138753680311521,2471.3437336,180.009,picoeuk,307,29.8413001381733,710.782634685028,800.113725269392,68.4907100538413
realtime,2015-03-23T01-51-10+00-00,2015-03-23T01:51:10+00:00,4017.6808,13304.7067,0.00138753680311521,2471.3437336,180.009,prochloro,2862,278.19479151613,9.23697507392017,8.99688477116144,1.50594674486087
realtime,2015-03-23T01-51-10+00-00,2015-03-23T01:51:10+00:00,4017.6808,13304.7067,0.00138753680311521,2471.3437336,180.009,synecho,191,18.5657600208179,59.5199149463305,35.5292155723461,35.0864286450687
realtime,2015-03-23T01-51-10+00-00,2015-03-23T01:51:10+00:00,4017.6808,13304.7067,0.00138753680311521,2471.3437336,180.009,unknown,360,34.9930555366201,282.59436167582,29.3754709140312,71.8409916169619
realtime,2015-03-23T01-54-10+00-00,2015-03-23T01:54:10+00:00,4017.2766,13305.2923,0.00144468739487722,2471.3437336,180.142,beads,27,2.51879600764142,714.323438000617,108.408682767029,1285.76668639468
realtime,2015-03-23T01-54-10+00-00,2015-03-23T01:54:10+00:00,4017.2766,13305.2923,0.00144468739487722,2471.3437336,180.142,picoeuk,268,25.0013825943667,779.851829366044,734.621791679956,146.842644422872
realtime,2015-03-23T01-54-10+00-00,2015-03-23T01:54:10+00:00,4017.2766,13305.2923,0.00144468739487722,2471.3437336,180.142,prochloro,2956,275.761518466223,9.25636847946216,8.66138117791858,1.50629003688301
realtime,2015-03-23T01-54-10+00-00,2015-03-23T01:54:10+00:00,4017.2766,13305.2923,0.00144468739487722,2471.3437336,180.142,synecho,176,16.4188184201811,65.5588523128265,32.0143546890672,31.7246854524193
realtime,2015-03-23T01-54-10+00-00,2015-03-23T01:54:10+00:00,4017.2766,13305.2923,0.00144468739487722,2471.3437336,180.142,unknown,421,39.2745599710014,254.336629644267,26.3985291657915,75.4791907429088
realtime,2015-03-23T01-57-10+00-00,2015-03-23T01:57:10+00:00,4016.985,13305.6942,0.00166845487184364,2469.63592104654,180.008,beads,36,2.91215540275224,723.580293598453,103.615325294062,1239.42676087613
realtime,2015-03-23T01-57-10+00-00,2015-03-23T01:57:10+00:00,4016.985,13305.6942,0.00166845487184364,2469.63592104654,180.008,picoeuk,299,24.18706848397,804.926940534026,882.983431326951,177.576985774255
realtime,2015-03-23T01-57-10+00-00,2015-03-23T01:57:10+00:00,4016.985,13305.6942,0.00166845487184364,2469.63592104654,180.008,prochloro,3018,244.135694597396,8.8297500841623,7.80144240401706,1.50587478835897
realtime,2015-03-23T01-57-10+00-00,2015-03-23T01:57:10+00:00,4016.985,13305.6942,0.00166845487184364,2469.63592104654,180.008,synecho,209,16.9066799770894,58.9496511179463,35.317997237983,33.5487883952495
realtime,2015-03-23T01-57-10+00-00,2015-03-23T01:57:10+00:00,4016.985,13305.6942,0.00166845487184364,2469.63592104654,180.008,unknown,929,75.1497880321343,383.532561248945,26.6957306705265,39.9907743076268
realtime,2015-03-23T02-00-10+00-00,2015-03-23T02:00:10+00:00,4016.548,13306.2799,0.00162716604979812,2471.3437336,180.116,beads,1,0.0828388245570973,692.36009883547,91.7279158213274,1294.37628347625
realtime,2015-03-23T02-00-10+00-00,2015-03-23T02:00:10+00:00,4016.548,13306.2799,0.00162716604979812,2471.3437336,180.116,picoeuk,256,21.2067390866169,807.951023068816,857.431490914123,9.32387751864503
realtime,2015-03-23T02-00-10+00-00,2015-03-23T02:00:10+00:00,4016.548,13306.2799,0.00162716604979812,2471.3437336,180.116,prochloro,3226,267.238048021196,8.40722694651387,7.53672774830655,1.4979250901648
realtime,2015-03-23T02-00-10+00-00,2015-03-23T02:00:10+00:00,4016.548,13306.2799,0.00162716604979812,2471.3437336,180.116,synecho,198,16.4020872623053,61.3926040846599,32.7074801095327,27.1901328169832
realtime,2015-03-23T02-00-10+00-00,2015-03-23T02:00:10+00:00,4016.548,13306.2799,0.00162716604979812,2471.3437336,180.116,unknown,652,54.0109136112274,256.31230285855,19.2032108951334,13.046356434479
realtime,2015-03-23T02-03-10+00-00,2015-03-23T02:03:10+00:00,4016.1264,13306.8411,0.0015851064475409,2471.3437336,180.112,picoeuk,293,24.9163621670255,761.821113915247,823.475690697242,3.41525900841127
realtime,2015-03-23T02-03-10+00-00,2015-03-23T02:03:10+00:00,4016.1264,13306.8411,0.0015851064475409,2471.3437336,180.112,prochloro,3288,279.607504454539,8.0742630081573,7.62421879639827,1.5000775152425
realtime,2015-03-23T02-03-10+00-00,2015-03-23T02:03:10+00:00,4016.1264,13306.8411,0.0015851064475409,2471.3437336,180.112,synecho,167,14.2014760474173,62.190943549531,29.9534702182334,25.5034637953144
realtime,2015-03-23T02-03-10+00-00,2015-03-23T02:03:10+00:00,4016.1264,13306.8411,0.0015851064475409,2471.3437336,180.112,unknown,431,36.6517136313584,237.151845789624,21.6028857378716,8.73936031792164
realtime,2015-03-23T02-06-11+00-00,2015-03-23T02:06:11+00:00,4015.7197,13307.409,0.00153622545684292,2471.3437336,180.001,picoeuk,238,20.8960970872672,844.520928809265,867.41997352079,16.7857479000633
realtime,2015-03-23T02-06-11+00-00,2015-03-23T02:06:11+00:00,4015.7197,13307.409,0.00153622545684292,2471.3437336,180.001,prochloro,3240,284.467876314058,7.89213737476632,7.43712659671512,1.49425397158538
realtime,2015-03-23T02-06-11+00-00,2015-03-23T02:06:11+00:00,4015.7197,13307.409,0.00153622545684292,2471.3437336,180.001,synecho,169,14.8379849065049,62.0696107302733,29.9537858076805,27.6309216623748
realtime,2015-03-23T02-06-11+00-00,2015-03-23T02:06:11+00:00,4015.7197,13307.409,0.00153622545684292,2471.3437336,180.001,unknown,399,35.0316921757127,235.729067186884,24.5975863362303,10.8376314042437
realtime,2015-03-23T02-09-11+00-00,2015-03-23T02:09:11+00:00,4015.4243,13307.8213,0.00155043934171562,2471.3437336,180.14,picoeuk,238,20.6885529160838,711.564130173179,749.161417104508,2.55689609389617
realtime,2015-03-23T02-09-11+00-00,2015-03-23T02:09:11+00:00,4015.4243,13307.8213,0.00155043934171562,2471.3437336,180.14,prochloro,3260,283.381018934593,8.17367274556953,7.70931608035868,1.49334910796718
realtime,2015-03-23T02-09-11+00-00,2015-03-23T02:09:11+00:00,4015.4243,13307.8213,0.00155043934171562,2471.3437336,180.14,synecho,166,14.4298310255038,62.4548068151003,31.1284120760804,27.7721852739751
realtime,2015-03-23T02-09-11+00-00,2015-03-23T02:09:11+00:00,4015.4243,13307.8213,0.00155043934171562,2471.3437336,180.14,unknown,424,36.8569178000821,268.403709406228,27.7828999907149,2.93587517623861
realtime,2015-03-23T02-12-11+00-00,2015-03-23T02:12:11+00:00,4014.9696,13308.4903,0.00150445585315058,2471.3437336,180.025,beads,1,0.0896408214887784,731.573242246787,108.853487113368,1344.50656529255
realtime,2015-03-23T02-12-11+00-00,2015-03-23T02:12:11+00:00,4014.9696,13308.4903,0.00150445585315058,2471.3437336,180.025,picoeuk,259,23.2169727655936,769.564139076423,815.490226989311,3.7312371965046
realtime,2015-03-23T02-12-11+00-00,2015-03-23T02:12:11+00:00,4014.9696,13308.4903,0.00150445585315058,2471.3437336,180.025,prochloro,3158,283.085714261562,8.0198902433775,7.42897667780808,1.49604262791381
realtime,2015-03-23T02-12-11+00-00,2015-03-23T02:12:11+00:00,4014.9696,13308.4903,0.00150445585315058,2471.3437336,180.025,synecho,156,13.9839681522494,58.5060236633322,25.6455468663563,23.3218187063627
realtime,2015-03-23T02-12-11+00-00,2015-03-23T02:12:11+00:00,4014.9696,13308.4903,0.00150445585315058,2471.3437336,180.025,unknown,402,36.0356102384889,247.181789701575,30.0486573525587,3.95294836507202
realtime,2015-03-23T02-15-11+00-00,2015-03-23T02:15:11+00:00,4014.6589,13308.9407,0.00155963067220799,2471.3437336,180.149,picoeuk,283,24.454056313539,794.247127353714,865.904346835828,13.879747191143
realtime,2015-03-23T02-15-11+00-00,2015-03-23T02:15:11+00:00,4014.6589,13308.9407,0.00155963067220799,2471.3437336,180.149,prochloro,3263,281.956133396035,8.67242666967164,7.91467892263744,1.49463968911861
realtime,2015-03-23T02-15-11+00-00,2015-03-23T02:15:11+00:00,4014.6589,13308.9407,0.00155963067220799,2471.3437336,180.149,synecho,190,16.4179176663336,64.3943875506289,33.6348342636073,29.7466618646669
realtime,2015-03-23T02-15-11+00-00,2015-03-23T02:15:11+00:00,4014.6589,13308.9407,0.00155963067220799,2471.3437336,180.149,unknown,395,34.1319867273778,280.182719176369,18.3232064299001,4.39168437181522
